stop_id;stop_name
U16444Z4;Žarošice, Silničná, rozcestí Uhřice
U16649Z81;Kyjov, Zahradní
U17518Z2;Medlovice
U18406Z2;Hostim, náměstí
U17602Z2;Podivice, Terezička
U18401Z1;Blížkovice, náměstí
U16442Z1;Uhřice, horní zastávka
U16638Z81;Kyjov, náměstí TGM
U17524Z1;Radslavice
U18405Z2;Hostim, křižovatka
U17525Z2;Zelená Hora
U18403Z1;Častohostice
U16441Z1;Uhřice, dolní zastávka
U16602Z82;Kyjov, Bohuslavice, rozcestí
U17517Z4;Medlovice, rozcestí
U18343Z2;Prokopov
U17533Z2;Pustiměř, kamenolom
U18509Z1;Moravské Budějovice, Vesce
U16465Z1;Žarošice, za školou
U16605Z82;Kyjov, Bohuslavice
U17514Z4;Ivanovice na Hané, aut. st.
U18340Z2;Jiřice u Moravských Budějovic
U17523Z1;Radslavice, Radslavičky
U18508Z1;Moravské Budějovice, Lažínky
U16556Z2;Hovorany, zdravotní středisko
U16604Z82;Kyjov, Bohuslavice, železniční stanice
U17503Z2;Orlovice
U18335Z2;Boskovštejn, středisko ZD
U17524Z2;Radslavice
U18505Z1;Moravské Budějovice, Urbánkova
U16555Z2;Hovorany, škola
U1716Z11;Úzká
U17501Z2;Moravské Málkovice, u koupaliště
U18334Z2;Boskovštejn, požární zbrojnice
U18502Z51;Moravské Budějovice, autobusové nádraží
U1677Z1;Tržní
U17502Z2;Moravské Málkovice
U16553Z2;Hovorany, kostel
U18333Z2;Boskovštejn, hájenka
U17214Z2;Pozořice, škola
U17514Z3;Ivanovice na Hané, aut. st.
U16552Z2;Hovorany, důl
U18145Z11;Kravsko, u kovárny
U18222Z2;Stošíkovice na Louce
U17212Z3;Pozořice, náměstí
U17518Z1;Medlovice
U16813Z2;Šardice
U18148Z11;Kravsko, rozcestí k závodu
U18009Z14;Znojmo, autobusové nádraží
U16160Z1;Velatice, Maxlůvka
U17502Z1;Moravské Málkovice
U16814Z2;Šardice, u kapličky
U18159Z11;Plenkovice, Jednota
U18107Z2;Dobšice, rest.
U16148Z1;Velatice
U17501Z1;Moravské Málkovice, u koupaliště
U16816Z2;Šardice, ZD
U18160Z1;Plenkovice, u rybníka
U18119Z1;Dyje, cihelna
U16167Z1;Mokrá-Horákov, rozc.cementárna
U17503Z1;Orlovice
U16815Z2;Šardice, Padělky
U18159Z1;Plenkovice, Jednota
U18121Z1;Dyje, u železničního přejezdu
U16166Z1;Mokrá-Horákov, Horákov
U17513Z1;Ivanovice na Hané, Chvalkovice na Hané
U16807Z2;Svatobořice-Mistřín, Mistřín
U18148Z1;Kravsko, rozcestí k závodu
U18186Z1;Tasovice, u hřbitova
U16114Z1;Mokrá-Horákov, sídliště
U17514Z10;Ivanovice na Hané, aut. st.
U16608Z10;Kyjov, aut. st.
U18502Z1;Moravské Budějovice, autobusové nádraží
U18133Z1;Tasovice, u prodejen
U16113Z1;Mokrá-Horákov, Mokrá
U17517Z3;Medlovice, rozcestí
U16807Z1;Svatobořice-Mistřín, Mistřín
U18122Z1;Hodonice, střed
U18525Z2;Nové Syrovice, Krnčice
U18123Z1;Krhovice
U17607Z3;Želeč, křižovatka
U16168Z1;Mokrá-Horákov, lom
U18524Z2;Nové Syrovice
U18130Z1;Strachotice, rozcestí
U16815Z1;Šardice, Padělky
U18281Z1;Valtrovice, obecní úřad
U20379Z1;Dětkovice, kaple
U17203Z1;Hostěnice, kasárna
U16816Z1;Šardice, ZD
U18425Z2;Láz
U18276Z1;Křídlůvky, rozcestí
U20380Z1;Dětkovice
U17204Z51;Hostěnice, obecní úřad
U16814Z1;Šardice, u kapličky
U18332Z1;Blanné, rozcestí
U18361Z2;Hrádek, zahradnictví
U20381Z1;Určice, hřbitov
U17202Z3;Hostěnice, chaty
U16813Z1;Šardice
U18331Z1;Blanné, obecní úřad
U18361Z1;Hrádek, zahradnictví
U17456Z1;Vyškov, sídliště Víta Nejedlého statek
U17203Z2;Hostěnice, kasárna
U16552Z1;Hovorany, důl
U18343Z11;Prokopov
U18276Z2;Křídlůvky, rozcestí
U18114Z82;Kuchařovice, točna
U16168Z2;Mokrá-Horákov, lom
U16553Z1;Hovorany, kostel
U18404Z1;Hostim, kompresorová stanice, rozcestí
U18281Z2;Valtrovice, obecní úřad
U18113Z82;Kuchařovice, u kostela
U16113Z2;Mokrá-Horákov, Mokrá
U16555Z1;Hovorany, škola
U18407Z1;Zvěrkovice
U18130Z2;Strachotice, rozcestí
U18183Z82;Kuchařovice, H&M
U16114Z2;Mokrá-Horákov, sídliště
U16556Z1;Hovorany, zdravotní středisko
U18505Z2;Moravské Budějovice, Urbánkova
U18123Z2;Krhovice
U18111Z82;Suchohrdly, škola
U18122Z2;Hodonice, střed
U16166Z51;Mokrá-Horákov, Horákov
U18133Z2;Tasovice, u prodejen
U16339Z2;Dambořice, Loučka
U18610Z2;Vratěnín
U18110Z82;Suchohrdly, prodejna
U18186Z2;Tasovice, u hřbitova
U18609Z2;Uherčice, Mešovice
U16338Z2;Dambořice, Šerůčky
U16167Z2;Mokrá-Horákov, rozc.cementárna
U18109Z82;Suchohrdly, rozvodna
U18121Z2;Dyje, u železničního přejezdu
U18606Z2;Uherčice, u parku
U16440Z1;Uhřice, Janův Dvůr
U16148Z2;Velatice
U18108Z82;Znojmo, Suchohrdelská, zahrádky
U18119Z2;Dyje, cihelna
U18607Z2;Uherčice, statek Mitrov
U16441Z2;Uhřice, dolní zastávka
U16160Z2;Velatice, Maxlůvka
U18004Z82;Znojmo, Dobšická, nákupní zóna
U18518Z3;Podhradí nad Dyjí, rozcestí
U16442Z2;Uhřice, horní zastávka
U16110Z2;Mokrá-Horákov, cementárna
U18005Z82;Znojmo, Průmyslová, u hřbitova
U18519Z2;Stálky
U16440Z2;Uhřice, Janův Dvůr
U16110Z1;Mokrá-Horákov, cementárna
U18006Z82;Znojmo, Průmyslová, u lávky
U18421Z2;Šafov
U16338Z1;Dambořice, Šerůčky
U17202Z11;Hostěnice, chaty
U18007Z82;Znojmo, Průmyslová, KERAMIKA
U18417Z2;Starý Petřín
U16339Z1;Dambořice, Loučka
U17204Z52;Hostěnice, obecní úřad
U18008Z82;Znojmo, Vídeňská, Na Rejdišti
U18418Z2;Starý Petřín, Jazovice
U16833Z1;Kelčany, u sklepů
U17205Z2;Hostěnice, rozc.Červený vrch
U18009Z83;Znojmo, autobusové nádraží
U18411Z2;Lančov, hostinec
U16834Z1;Kelčany, ZSP
U17209Z2;Pozořice, Jezera, vodojem
U18412Z2;Lančov, kaplička
U16827Z2;Hýsly
U18355Z2;Vranov nad Dyjí, Zámecký hotel
U18010Z82;Znojmo, nám.Komenského
U18350Z2;Vranov nad Dyjí, náměstí
U18011Z82;Znojmo, nám.Svobody, lázně
U18344Z2;Onšov, rozcestí
U18012Z82;Znojmo, Pražská, Kolonka
U18252Z2;Lesná, hájenka
U18013Z81;Znojmo, Hradiště, sýpka
U18253Z2;Lesná, penzion
U18013Z82;Znojmo, Hradiště, sýpka
U18260Z2;Vracovice
U18012Z81;Znojmo, Pražská, Kolonka
U18155Z2;Milíčovice, na státní
U18011Z81;Znojmo, nám.Svobody, lázně
U18141Z2;Citonice
U18010Z81;Znojmo, nám.Komenského
U18069Z2;Znojmo, Kasárna, rozcestí
U16828Z2;Hýsly, Moštěnice, dvůr
U18009Z81;Znojmo, autobusové nádraží
U16840Z2;Moravany, Moštěnská
U18008Z81;Znojmo, Vídeňská, Na Rejdišti
U16838Z2;Moravany
U18007Z81;Znojmo, Průmyslová, KERAMIKA
U16608Z84;Kyjov, aut. st.
U18006Z81;Znojmo, Průmyslová, u lávky
U16641Z82;Kyjov, Palackého
U18078Z81;Znojmo, Dobšická, u hřbitova
U16653Z82;Kyjov, u fary
U16636Z82;Kyjov, gymnázium
U16642Z82;Kyjov, poliklinika
U16650Z82;Kyjov, železniční stanice
U19417Z2;Tasov
U18521Z2;Vysočany, prodejna
U19404Z2;Hroznová Lhota, kostel
U19211Z2;Strážnice, škola
U18520Z2;Vysočany, most
U19411Z2;Lipov, Újezdy
U18511Z2;Bítov, hrad Cornštejn
U19500Z2;Hrubá Vrbka
U18512Z2;Bítov, most
U1343Z3;Lipová
U19503Z2;Hrubá Vrbka, školka
U1596Z1;Soukenická
U1086Z1;Dětská nemocnice
U1758Z1;Vrázova
U1556Z1;Řečkovice, hřbitov
U19169Z1;Skalica, železničná stanica
U18523Z2;Zblovice
U18282Z2;Vracovice, u kostela
U18154Z2;Milíčovice, obecní úřad
U18154Z1;Milíčovice, obecní úřad
U18282Z1;Vracovice, u kostela
U18356Z1;Vranov nad Dyjí, zámek
U18354Z1;Vranov nad Dyjí, statek
U18415Z1;Podmyče, odd. Hájenka
U18416Z1;Podmyče, panelový dům
U18419Z1;Starý Petřín, Nový Petřín
U18420Z1;Starý Petřín, Nový Petřín, rozcestí
U18417Z1;Starý Petřín
U18517Z1;Podhradí nad Dyjí
U18518Z2;Podhradí nad Dyjí, rozcestí
U18517Z2;Podhradí nad Dyjí
U18417Z4;Starý Petřín
U18420Z2;Starý Petřín, Nový Petřín, rozcestí
U18419Z2;Starý Petřín, Nový Petřín
U18416Z2;Podmyče, panelový dům
U18415Z2;Podmyče, odd. Hájenka
U18354Z2;Vranov nad Dyjí, statek
U18356Z2;Vranov nad Dyjí, zámek
U18514Z51;Bítov, rozcestí
U18517Z51;Podhradí nad Dyjí
U18407Z2;Zvěrkovice
U18331Z2;Blanné, obecní úřad
U19019Z81;Hodonín, Bažantnice, penzion
U19016Z81;Hodonín, Bažantnice I
U19017Z81;Hodonín, Bažantnice II
U19018Z81;Hodonín, Bažantnice III
U19022Z81;Hodonín, Bažantnice, cihelna
U19020Z81;Hodonín, Bezručova
U19044Z81;Hodonín, železniční stanice
U19040Z81;Hodonín, Rodinova
U19032Z81;Hodonín, Masarykovo náměstí, pojišťovna
U19034Z81;Hodonín, Měšťanská
U19011Z81;Hodonín, restaurace Morava
U19039Z81;Hodonín, Rudolfa Filipa, sídliště
U19008Z81;Hodonín, nemocnice - lázně
U19008Z82;Hodonín, nemocnice - lázně
U19039Z82;Hodonín, Rudolfa Filipa, sídliště
U19011Z82;Hodonín, restaurace Morava
U19034Z82;Hodonín, Měšťanská
U19031Z82;Hodonín, Masarykovo náměstí, OD IRO
U19040Z82;Hodonín, Rodinova
U19044Z82;Hodonín, železniční stanice
U19020Z82;Hodonín, Bezručova
U19022Z82;Hodonín, Bažantnice, cihelna
U19018Z82;Hodonín, Bažantnice III
U19017Z82;Hodonín, Bažantnice II
U19016Z82;Hodonín, Bažantnice I
U19019Z82;Hodonín, Bažantnice, penzion
U19024Z81;Hodonín, hřbitov
U19024Z82;Hodonín, hřbitov
U19013Z82;Hodonín, u podjezdu
U19025Z82;Hodonín, Albert
U19037Z82;Hodonín, obchodní centrum u cukrovaru
U19001Z82;Hodonín, autobusové nádraží
U19001Z81;Hodonín, autobusové nádraží
U19037Z81;Hodonín, obchodní centrum u cukrovaru
U19025Z81;Hodonín, Albert
U19013Z81;Hodonín, u podjezdu
U19044Z89;Hodonín, železniční stanice
U19044Z84;Hodonín, železniční stanice
U19038Z81;Hodonín, Očovská, KD
U19042Z81;Hodonín, Šumná
U19030Z82;Hodonín, Luční
U19021Z82;Hodonín, Brandlova
U19041Z82;Hodonín, Rozmarýn
U19026Z82;Hodonín, Janáčkova
U19044Z83;Hodonín, železniční stanice
U19029Z81;Hodonín, kulturní dům
U19023Z81;Hodonín, EHO
U19043Z81;Hodonín, Ústřední dílny
U19027Z81;Hodonín, k zahradám
U19036Z81;Hodonín, Nesyt, farma
U19036Z82;Hodonín, Nesyt, farma
U19027Z82;Hodonín, k zahradám
U19043Z82;Hodonín, Ústřední dílny
U19023Z82;Hodonín, EHO
U19029Z82;Hodonín, kulturní dům
U19000Z82;Hodonín, Annenská
U19005Z82;Hodonín, Kapřiska
U19006Z82;Hodonín, Kapřiska, rybníky
U19028Z82;Hodonín, Kapřiska, U Kyjovky
U19028Z81;Hodonín, Kapřiska, U Kyjovky
U19006Z81;Hodonín, Kapřiska, rybníky
U19005Z81;Hodonín, Kapřiska
U19312Z2;Veselí nad Moravou, u polikliniky
U19001Z4;Hodonín, autobusové nádraží
U19000Z1;Hodonín, Annenská
U19165Z1;Holíč, Sasinkova ulica
U19166Z1;Holíč, kníhkupectvo Bystrický
U19167Z1;Vrádište, rázcestie
U19171Z1;Skalica, Daňový úrad
U19173Z1;Skalica, Mallého ulica
U1171Z2;Husitská
U18100Z1;Znojmo, Šatovská, u staré školy
U1487Z5;Pisárky
U18101Z1;Nový Šaldorf-Sedlešovice, autosalon
U1218Z2;Jungmannova
U19316Z51;Veselí nad Moravou, železniční stanice
U1798Z2;Zvonařka
U1651Z1;Štursova
U19507Z2;Kuželov
U1301Z1;Křídlovická
U16839Z1;Moravany, Kameňák
U1211Z7;Jugoslávská
U18070Z1;Znojmo, Konice, rozcestí
U1007Z3;Anthropos
U1502Z1;Podveská
U19508Z2;Kuželov, točna
U1233Z2;Kartouzská
U18072Z81;Znojmo, Mramotice, u čekárny
U1261Z2;Komín, smyčka
U1751Z1;Vojtova
U19312Z1;Veselí nad Moravou, u polikliniky
U18164Z1;Havraníky
U1332Z2;Lesní
U1633Z3;Svratecká
U19508Z1;Kuželov, točna
U1652Z2;Šumavská
U18077Z82;Znojmo, Přímětice, Plenkovická
U1378Z4;Mendlovo náměstí
U1761Z1;Vsetínská
U19400Z1;Blatnice pod Sv. Antonínkem, křižovatka
U18165Z1;Hnanice
U1241Z2;Kluchova
U1345Z1;Lísky
U19507Z1;Kuželov
U1166Z2;Hrnčířská
U18145Z12;Kravsko, u kovárny
U1428Z1;Nemocnice u sv. Anny
U1293Z1;Krematorium
U19401Z1;Blatnice pod Sv. Antonínkem, Vrbové
U18166Z1;Šatov, křižovatka
U1532Z2;Raisova
U1493Z3;Podlesí
U19503Z1;Hrubá Vrbka, školka
U1483Z2;Pionýrská
U18148Z12;Kravsko, rozcestí k závodu
U1637Z4;Šilingrovo náměstí
U1021Z1;Běloruská
U19402Z1;Blatnička
U18167Z1;Šatov, obecní úřad
U18168Z2;Šatov, železniční stanice
U18168Z1;Šatov, železniční stanice
U18070Z2;Znojmo, Konice, rozcestí
U18028Z1;Znojmo, Konice, pod kopcem
U18027Z1;Znojmo, Konice, hostinec
U18079Z1;Znojmo, Popice, u hospody
U18026Z1;Znojmo, Popice, u kostela
U18171Z2;Chvalovice
U18169Z2;Dyjákovičky, křižovatka
U18170Z2;Dyjákovičky, obecní úřad
U18178Z2;Vrbovec, Hnízdo
U18177Z2;Vrbovec, stará zastávka
U18176Z2;Vrbovec, sklepy
U18009Z12;Znojmo, autobusové nádraží
U18176Z1;Vrbovec, sklepy
U18177Z1;Vrbovec, stará zastávka
U18169Z1;Dyjákovičky, křižovatka
U18171Z1;Chvalovice
U18172Z1;Chvalovice, Hatě, FREEPORT
U18172Z2;Chvalovice, Hatě, FREEPORT
U18178Z1;Vrbovec, Hnízdo
U18187Z1;Dyjákovičky, Hnízdecká
U18170Z1;Dyjákovičky, obecní úřad
U18360Z1;Hrádek, škola
U18074Z2;Znojmo, Načeratice, křiž.
U18175Z2;Vrbovec, Jednota
U18279Z1;Slup, Oleksovičky, u mostu
U18175Z1;Vrbovec, Jednota
U18074Z1;Znojmo, Načeratice, křiž.
U18281Z3;Valtrovice, obecní úřad
U18280Z1;Valtrovice, Formosa
U18280Z2;Valtrovice, Formosa
U18132Z2;Tasovice, škola
U18275Z2;Křídlůvky
U18205Z3;Božice, škola
U18203Z1;Božice, Jednota
U18204Z1;Božice, Oseva
U18210Z1;Čejkovice
U15556Z1;Mackovice, obecní úřad
U15555Z1;Mackovice, Břežanská
U15569Z2;Břežany, škola
U15637Z9;Hrušovany nad Jevišovkou, žel. st.
U18009Z15;Znojmo, autobusové nádraží
U18127Z2;Práče, škola
U18214Z4;Lechovice, obecní úřad
U18201Z1;Borotice
U18202Z1;Borotice, Filipovice
U18207Z1;Božice, u sklepů
U18209Z1;Božice, České Křídlovice
U18206Z1;Božice, u pošty
U18208Z2;Božice, železniční stanice
U18205Z2;Božice, škola
U18205Z1;Božice, škola
U18208Z1;Božice, železniční stanice
U15629Z1;Hrušovany nad Jevišovkou, cukrovar
U15629Z2;Hrušovany nad Jevišovkou, cukrovar
U15633Z1;Hrušovany nad Jevišovkou, Pastviny
U18513Z2;Bítov, náměstí
U18514Z2;Bítov, rozcestí
U18408Z2;Chvalatice
U18410Z2;Zálesí, rozcestí
U18409Z2;Zálesí, požární zbrojnice
U18348Z2;Štítary, úpravna vody
U18346Z2;Štítary, odbočka na pláž
U18345Z2;Štítary, obecní úřad
U18347Z2;Štítary, škola
U18257Z2;Šumná, kaplička
U18258Z11;Šumná, obecní úřad
U18254Z2;Lesná, statek
U18255Z2;Lesná, u vodní nádrže
U18255Z1;Lesná, u vodní nádrže
U18254Z1;Lesná, statek
U18258Z1;Šumná, obecní úřad
U18257Z1;Šumná, kaplička
U18347Z1;Štítary, škola
U18345Z1;Štítary, obecní úřad
U18346Z1;Štítary, odbočka na pláž
U18348Z1;Štítary, úpravna vody
U18409Z1;Zálesí, požární zbrojnice
U18410Z1;Zálesí, rozcestí
U18408Z1;Chvalatice
U18523Z1;Zblovice
U18514Z1;Bítov, rozcestí
U18513Z1;Bítov, náměstí
U18512Z1;Bítov, most
U18511Z1;Bítov, hrad Cornštejn
U18520Z1;Vysočany, most
U18521Z1;Vysočany, prodejna
U18516Z1;Oslnovice, váha
U18601Z1;Korolupy
U18602Z1;Korolupy, rozcestí
U18601Z2;Korolupy
U18516Z2;Oslnovice, váha
U1078Z3;Čtvrtě
U1653Z3;Švermova
U18159Z12;Plenkovice, Jednota
U19509Z1;Malá Vrbka
U1211Z3;Jugoslávská
U19520Z1;Suchov, rozcestí
U13118Z1;Kuřim, fara
U19510Z1;Malá Vrbka, zastávka
U1699Z2;Univerzitní kampus
U1782Z1;Zdráhalova
U1472Z1;Osová
U1006Z2;Antonínská
U1226Z3;Kamenolom
U19504Z1;Hrubá Vrbka, ZD
U1779Z1;Západní brána
U1731Z1;Venhudova
U19426Z1;Boršice u Blatnice
U16154Z2;Tvarožná, kostel
U1397Z2;Moravské náměstí
U1326Z1;Laštůvkova
U1429Z5;Nemocnice Bohunice
U19500Z1;Hrubá Vrbka
U1429Z1;Nemocnice Bohunice
U1646Z1;Štefánikova čtvrť
U19427Z1;Boršice u Blatnice, pošta
U18048Z84;Znojmo, Přímětice, hřbitov
U1357Z4;Malinovského náměstí
U1107Z1;Filipova
U1492Z2;Pod nemocnicí
U19411Z1;Lipov, Újezdy
U1429Z2;Nemocnice Bohunice
U1646Z2;Štefánikova čtvrť
U19520Z2;Suchov, rozcestí
U29501Z20;Vrbovce
U1146Z1;Hlavní nádraží
U1062Z1;Černého
U1472Z3;Osová
U19502Z1;Hrubá Vrbka, kostel
U1779Z2;Západní brána
U1731Z2;Venhudova
U19518Z1;Suchov
U29501Z21;Vrbovce
U1436Z1;Nové sady
U1143Z1;Hlavní
U1429Z3;Nemocnice Bohunice
U19501Z1;Hrubá Vrbka, Bařiny
U1472Z2;Osová
U1782Z2;Zdráhalova
U19522Z1;Suchov, točna
U14350Z21;Moravské Bránice, žel. st.
U1176Z1;Hybešova
U1143Z2;Hlavní
U1078Z2;Čtvrtě
U19528Z2;Velká nad Veličkou, škola
U1653Z4;Švermova
U1211Z4;Jugoslávská
U19522Z2;Suchov, točna
U19518Z2;Suchov
U19426Z2;Boršice u Blatnice
U19427Z2;Boršice u Blatnice, pošta
U19402Z2;Blatnička
U19401Z2;Blatnice pod Sv. Antonínkem, Vrbové
U19400Z2;Blatnice pod Sv. Antonínkem, křižovatka
U19316Z5;Veselí nad Moravou, železniční stanice
U19305Z1;Veselí nad Moravou, Bartolomějské nám.
U19301Z1;Moravský Písek, Kolonie, rozcestí
U19302Z31;Moravský Písek, Kolonie, žel. stanice
U19303Z1;Moravský Písek, mateřská škola
U19304Z1;Moravský Písek, obecní úřad
U16911Z1;Domanín, ZD
U16909Z1;Domanín, horní zastávka
U16910Z1;Domanín, obecní úřad
U16915Z1;Těmice, ZD
U16913Z1;Těmice, restaurace
U16914Z1;Těmice, u mlýna
U16912Z1;Syrovín
U16914Z21;Těmice, u mlýna
U16843Z1;Žeravice, obchod
U16844Z1;Žeravice, obecní úřad
U16843Z2;Žeravice, obchod
U16914Z2;Těmice, u mlýna
U16913Z2;Těmice, restaurace
U16915Z2;Těmice, ZD
U16910Z2;Domanín, obecní úřad
U16909Z2;Domanín, horní zastávka
U16911Z2;Domanín, ZD
U19304Z2;Moravský Písek, obecní úřad
U19303Z2;Moravský Písek, mateřská škola
U19302Z21;Moravský Písek, Kolonie, žel. stanice
U19301Z2;Moravský Písek, Kolonie, rozcestí
U19305Z2;Veselí nad Moravou, Bartolomějské nám.
U19205Z1;Strážnice, aut. st.
U19169Z2;Skalica, železničná stanica
U19168Z2;Skalica, rázcestie k železničnej stanici
U19171Z2;Skalica, Daňový úrad
U19167Z2;Vrádište, rázcestie
U19166Z2;Holíč, kníhkupectvo Bystrický
U19165Z2;Holíč, Sasinkova ulica
U19000Z2;Hodonín, Annenská
U19316Z1;Veselí nad Moravou, železniční stanice
U19404Z1;Hroznová Lhota, kostel
U19417Z1;Tasov
U19413Z1;Lipov, ZD
U19409Z1;Lipov
U19412Z1;Lipov, závod
U19416Z1;Louka, ZD
U19414Z1;Louka, obecní úřad
U19415Z1;Louka, u mostu
U19531Z1;Velká nad Veličkou, Žilkův mlýn
U19529Z1;Velká nad Veličkou, závod
U19525Z1;Velká nad Veličkou
U19530Z1;Velká nad Veličkou, železniční stanice
U19528Z11;Velká nad Veličkou, škola
U19525Z31;Velká nad Veličkou
U19527Z1;Velká nad Veličkou, rozcestí Myjava
U19526Z1;Velká nad Veličkou, pila
U19505Z1;Javorník
U19506Z1;Javorník, Petruchovy mlýny
U19519Z1;Suchov, Podhajské mlýny
U19521Z1;Suchov, Suchovské mlýny
U19524Z1;Suchov, Zámečníkovy mlýny
U19512Z1;Nová Lhota, dolní zastávka
U19514Z1;Nová Lhota, horní zastávka
U19514Z2;Nová Lhota, horní zastávka
U19512Z2;Nová Lhota, dolní zastávka
U19524Z2;Suchov, Zámečníkovy mlýny
U19521Z2;Suchov, Suchovské mlýny
U19519Z2;Suchov, Podhajské mlýny
U19506Z2;Javorník, Petruchovy mlýny
U19505Z2;Javorník
U19526Z2;Velká nad Veličkou, pila
U19527Z2;Velká nad Veličkou, rozcestí Myjava
U19525Z41;Velká nad Veličkou
U19528Z12;Velká nad Veličkou, škola
U19530Z2;Velká nad Veličkou, železniční stanice
U19525Z2;Velká nad Veličkou
U19529Z2;Velká nad Veličkou, závod
U19531Z2;Velká nad Veličkou, Žilkův mlýn
U19415Z2;Louka, u mostu
U19414Z2;Louka, obecní úřad
U19416Z2;Louka, ZD
U19412Z2;Lipov, závod
U19409Z2;Lipov
U19413Z2;Lipov, ZD
U1263Z1;Koniklecová
U1721Z1;Václavská
U1021Z2;Běloruská
U19410Z2;Lipov, škola
U14210Z12;Silůvky
U1068Z1;Černovičky
U1293Z2;Krematorium
U1073Z1;Česká
U1761Z2;Vsetínská
U1751Z2;Vojtova
U1301Z2;Křídlovická
U1596Z2;Soukenická
U1436Z4;Nové sady
U1146Z4;Hlavní nádraží
U1227Z1;Karpatská
U1097Z1;Dunajská
U1616Z1;Starý Lískovec, smyčka
U1616Z2;Starý Lískovec, smyčka
U1097Z2;Dunajská
U1227Z2;Karpatská
U1286Z1;Královo Pole, nádraží
U1286Z2;Královo Pole, nádraží
U1566Z3;Semilasso
U1211Z1;Jugoslávská
U1667Z1;Tomanova
U1786Z1;Zemědělská
U1336Z1;Lesnická
U1023Z1;Bieblova
U1112Z1;Fügnerova
U1128Z1;Halasovo náměstí
U1069Z1;Čertova rokle
U1069Z2;Čertova rokle
U1128Z2;Halasovo náměstí
U1112Z2;Fügnerova
U1023Z2;Bieblova
U1336Z2;Lesnická
U1786Z2;Zemědělská
U1667Z2;Tomanova
U1211Z2;Jugoslávská
U1786Z11;Zemědělská
U1786Z4;Zemědělská
U1048Z1;Buzkova
U1473Z1;Otakara Ševčíka
U1082Z1;Dělnický dům
U1212Z1;Juliánov
U1212Z2;Juliánov
U1082Z2;Dělnický dům
U1473Z2;Otakara Ševčíka
U1048Z2;Buzkova
U1073Z10;Česká
U1073Z9;Česká
U1146Z25;Hlavní nádraží
U1072Z3;Červinkova
U1716Z1;Úzká
U1266Z1;Konopná
U1256Z1;Komárov
U1256Z2;Komárov
U1266Z2;Konopná
U1716Z2;Úzká
U1073Z3;Česká
U1378Z1;Mendlovo náměstí
U1443Z1;Oblá
U1472Z4;Osová
U1492Z1;Pod nemocnicí
U1429Z4;Nemocnice Bohunice
U1699Z1;Univerzitní kampus
U1078Z1;Čtvrtě
U1532Z1;Raisova
U1241Z1;Kluchova
U1332Z1;Lesní
U1007Z4;Anthropos
U1487Z6;Pisárky
U1343Z4;Lipová
U1768Z4;Výstaviště - hlavní vstup
U1378Z7;Mendlovo náměstí
U1682Z1;Tvrdého
U1712Z6;Úvoz
U1055Z1;Čápkova
U1262Z3;Konečného náměstí
U1483Z5;Pionýrská
U1793Z1;Zimní stadion
U1336Z3;Lesnická
U1522Z2;Provazníkova
U1646Z3;Štefánikova čtvrť
U1646Z4;Štefánikova čtvrť
U1522Z1;Provazníkova
U1336Z4;Lesnická
U1793Z2;Zimní stadion
U1483Z6;Pionýrská
U1262Z4;Konečného náměstí
U1055Z2;Čápkova
U1712Z5;Úvoz
U1378Z9;Mendlovo náměstí
U1768Z3;Výstaviště - hlavní vstup
U19409Z4;Lipov
U1223Z1;Kamenný vrch
U1768Z1;Výstaviště - hlavní vstup
U1741Z1;Vlárská
U1637Z3;Šilingrovo náměstí
U1769Z1;Výstaviště - vstup G2
U1703Z4;Ústřední hřbitov
U1428Z2;Nemocnice u sv. Anny
U1046Z1;Brněnky
U1343Z1;Lipová
U16902Z1;Bzenec, Novosady
U1223Z2;Kamenný vrch
U1146Z32;Hlavní nádraží
U1378Z15;Mendlovo náměstí
U1562Z1;Řípská
U1487Z3;Pisárky
U16910Z3;Domanín, obecní úřad
U1443Z2;Oblá
U1703Z3;Ústřední hřbitov
U1378Z16;Mendlovo náměstí
U1300Z1;Křehlíkova
U1041Z1;Bráfova
U1263Z2;Koniklecová
U16902Z2;Bzenec, Novosady
U1007Z1;Anthropos
U14210Z11;Silůvky
U1525Z1;Přemyslovo náměstí
U1146Z5;Hlavní nádraží
U1621Z1;Stránského
U1292Z1;Krejčího
U14350Z20;Moravské Bránice, žel. st.
U1490Z1;Pod Jurankou
U16904Z2;Bzenec, Olšovec
U1746Z1;Vlhká
U1217Z1;Vozovna Komín
U16165Z1;Šlapanice, sídliště
U14454Z21;Ivančice, železniční stanice
U1732Z1;Veslařská
U16906Z2;Bzenec, UNIKOV
U1372Z1;Masná
U1633Z1;Svratecká
U16155Z1;Šlapanice, Čechova
U24403Z51;Ivančice město
U1216Z1;Jundrov, hřiště
U19302Z2;Moravský Písek, Kolonie, žel. stanice
U1814Z1;Životského
U1042Z1;Branka
U16159Z1;Šlapanice, Kalvodova
U1141Z1;Heršpická
U1214Z1;Jundrovský most
U19302Z1;Moravský Písek, Kolonie, žel. stanice
U1116Z1;Geislerova
U1493Z1;Podlesí
U16159Z2;Šlapanice, Kalvodova
U24403Z52;Ivančice město
U1217Z4;Vozovna Komín
U16906Z1;Bzenec, UNIKOV
U1810Z1;Židovský hřbitov
U1226Z1;Kamenolom
U16155Z2;Šlapanice, Čechova
U14454Z20;Ivančice, železniční stanice
U1214Z2;Jundrovský most
U16904Z1;Bzenec, Olšovec
U1291Z1;Krásného
U1796Z1;Zoologická zahrada
